id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.original_content_type,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.title,attachments.0.url,attachments.0.width,attachments.1.content_scan_version,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.original_content_type,attachments.1.placeholder,attachments.1.placeholder_version,attachments.1.proxy_url,attachments.1.size,attachments.1.title,attachments.1.url,attachments.1.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.collectibles,author.collectibles.nameplate.asset,author.collectibles.nameplate.label,author.collectibles.nameplate.palette,author.collectibles.nameplate.sku_id,author.discriminator,author.display_name_styles,author.display_name_styles.colors.0,author.display_name_styles.effect_id,author.display_name_styles.font_id,author.flags,author.global_name,author.id,author.primary_guild,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.content_scan_version,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.display_name_styles.colors.0,mentions.0.display_name_styles.effect_id,mentions.0.display_name_styles.font_id,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,mentions.1.accent_color,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.banner,mentions.1.banner_color,mentions.1.clan,mentions.1.collectibles,mentions.1.discriminator,mentions.1.display_name_styles,mentions.1.flags,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,referenced_message.attachments,referenced_message.attachments.0.content_scan_version,referenced_message.attachments.0.content_type,referenced_message.attachments.0.filename,referenced_message.attachments.0.height,referenced_message.attachments.0.id,referenced_message.attachments.0.original_content_type,referenced_message.attachments.0.placeholder,referenced_message.attachments.0.placeholder_version,referenced_message.attachments.0.proxy_url,referenced_message.attachments.0.size,referenced_message.attachments.0.title,referenced_message.attachments.0.url,referenced_message.attachments.0.width,referenced_message.attachments.1.content_scan_version,referenced_message.attachments.1.content_type,referenced_message.attachments.1.filename,referenced_message.attachments.1.height,referenced_message.attachments.1.id,referenced_message.attachments.1.original_content_type,referenced_message.attachments.1.placeholder,referenced_message.attachments.1.placeholder_version,referenced_message.attachments.1.proxy_url,referenced_message.attachments.1.size,referenced_message.attachments.1.title,referenced_message.attachments.1.url,referenced_message.attachments.1.width,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.avatar_decoration_data.asset,referenced_message.author.avatar_decoration_data.expires_at,referenced_message.author.avatar_decoration_data.sku_id,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.clan.badge,referenced_message.author.clan.identity_enabled,referenced_message.author.clan.identity_guild_id,referenced_message.author.clan.tag,referenced_message.author.collectibles,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.display_name_styles.colors.0,referenced_message.author.display_name_styles.effect_id,referenced_message.author.display_name_styles.font_id,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.primary_guild.badge,referenced_message.author.primary_guild.identity_enabled,referenced_message.author.primary_guild.identity_guild_id,referenced_message.author.primary_guild.tag,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.embeds.0.content_scan_version,referenced_message.embeds.0.provider.name,referenced_message.embeds.0.provider.url,referenced_message.embeds.0.reference_id,referenced_message.embeds.0.thumbnail.content_type,referenced_message.embeds.0.thumbnail.flags,referenced_message.embeds.0.thumbnail.height,referenced_message.embeds.0.thumbnail.placeholder,referenced_message.embeds.0.thumbnail.placeholder_version,referenced_message.embeds.0.thumbnail.proxy_url,referenced_message.embeds.0.thumbnail.url,referenced_message.embeds.0.thumbnail.width,referenced_message.embeds.0.type,referenced_message.embeds.0.url,referenced_message.embeds.0.video.flags,referenced_message.embeds.0.video.height,referenced_message.embeds.0.video.placeholder,referenced_message.embeds.0.video.placeholder_version,referenced_message.embeds.0.video.proxy_url,referenced_message.embeds.0.video.url,referenced_message.embeds.0.video.width,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.mentions.0.accent_color,referenced_message.mentions.0.avatar,referenced_message.mentions.0.avatar_decoration_data,referenced_message.mentions.0.avatar_decoration_data.asset,referenced_message.mentions.0.avatar_decoration_data.expires_at,referenced_message.mentions.0.avatar_decoration_data.sku_id,referenced_message.mentions.0.banner,referenced_message.mentions.0.banner_color,referenced_message.mentions.0.clan,referenced_message.mentions.0.clan.badge,referenced_message.mentions.0.clan.identity_enabled,referenced_message.mentions.0.clan.identity_guild_id,referenced_message.mentions.0.clan.tag,referenced_message.mentions.0.collectibles,referenced_message.mentions.0.discriminator,referenced_message.mentions.0.display_name_styles,referenced_message.mentions.0.display_name_styles.colors.0,referenced_message.mentions.0.display_name_styles.effect_id,referenced_message.mentions.0.display_name_styles.font_id,referenced_message.mentions.0.flags,referenced_message.mentions.0.global_name,referenced_message.mentions.0.id,referenced_message.mentions.0.primary_guild,referenced_message.mentions.0.primary_guild.badge,referenced_message.mentions.0.primary_guild.identity_enabled,referenced_message.mentions.0.primary_guild.identity_guild_id,referenced_message.mentions.0.primary_guild.tag,referenced_message.mentions.0.public_flags,referenced_message.mentions.0.username,referenced_message.mentions.1.accent_color,referenced_message.mentions.1.avatar,referenced_message.mentions.1.avatar_decoration_data,referenced_message.mentions.1.banner,referenced_message.mentions.1.banner_color,referenced_message.mentions.1.clan,referenced_message.mentions.1.collectibles,referenced_message.mentions.1.discriminator,referenced_message.mentions.1.display_name_styles,referenced_message.mentions.1.flags,referenced_message.mentions.1.global_name,referenced_message.mentions.1.id,referenced_message.mentions.1.primary_guild,referenced_message.mentions.1.public_flags,referenced_message.mentions.1.username,referenced_message.message_reference.channel_id,referenced_message.message_reference.guild_id,referenced_message.message_reference.message_id,referenced_message.message_reference.type,referenced_message.pinned,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,sticker_items.0.format_type,sticker_items.0.id,sticker_items.0.name,stickers,thread,timestamp,tts,type,userName,webhook_id
1433617395997478932,,,,,2,image/png,Screenshot_2025-10-30_at_5.43.26_PM.png,676,1433617395486031973,image/png,PAgGBICgi5eId4h2iHcAAAAAAA==,1,https://media.discordapp.net/attachments/1417678543181189193/1433617395486031973/Screenshot_2025-10-30_at_5.43.26_PM.png?ex=69cdbbbe&is=69cc6a3e&hm=ba45194f0482e10c2679d5aa6772b0225e27008989001e0774e221feff60b0d6&,121896,Screenshot 2025-10-30 at 5.43.26 PM,https://cdn.discordapp.com/attachments/1417678543181189193/1433617395486031973/Screenshot_2025-10-30_at_5.43.26_PM.png?ex=69cdbbbe&is=69cc6a3e&hm=ba45194f0482e10c2679d5aa6772b0225e27008989001e0774e221feff60b0d6&,1096,2,image/png,Screenshot_2025-10-30_at_5.43.38_PM.png,1198,1433617395767054528,image/png,PQgGBQBAh3eHiIiHd2aHiAAAAAAA,1,https://media.discordapp.net/attachments/1417678543181189193/1433617395767054528/Screenshot_2025-10-30_at_5.43.38_PM.png?ex=69cdbbbe&is=69cc6a3e&hm=0a2bdf0363042168d4c064879c16fd948ba0a430a5c7365eb0310053c2ac195f&,137582,Screenshot 2025-10-30 at 5.43.38 PM,https://cdn.discordapp.com/attachments/1417678543181189193/1433617395767054528/Screenshot_2025-10-30_at_5.43.38_PM.png?ex=69cdbbbe&is=69cc6a3e&hm=0a2bdf0363042168d4c064879c16fd948ba0a430a5c7365eb0310053c2ac195f&,874,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,this mf,2025-10-31T00:43:42.529Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,,,,,,,,,,,,,,,,1417678543181189193,1417678541704663041,1433617043525210132,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,1417678543181189193,,what's the most cracked applicant you've seen for college,,,,,,,,,,,,,,,,,,,,,,,,0,1433617043525210132,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2025-10-31T00:42:18.493000+00:00,false,0,,,,,,,,,2025-10-31T00:43:42.529000+00:00,false,19,fatairommel,
1433617250446999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,and mop,2025-10-31T00:43:07.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:43:07.827000+00:00,false,0,trix67.67,
1433617179961593957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,and bio camp,2025-10-31T00:42:51.022Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:51.022000+00:00,false,0,trix67.67,
1433617110948511856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,4x isef,2025-10-31T00:42:34.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,,,,,,,,,,,,,,,,1417678543181189193,1417678541704663041,1433617043525210132,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,1417678543181189193,,what's the most cracked applicant you've seen for college,,,,,,,,,,,,,,,,,,,,,,,,0,1433617043525210132,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2025-10-31T00:42:18.493000+00:00,false,0,,,,,,,,,2025-10-31T00:42:34.568000+00:00,false,19,trix67.67,
1433617045869826048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,they asked for my fucking id,2025-10-31T00:42:19.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:19.052000+00:00,false,0,fatairommel,
1433617043525210132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,1417678543181189193,,what's the most cracked applicant you've seen for college,2025-10-31T00:42:18.493Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:18.493000+00:00,false,0,bytemonster7,
1433617033689301006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,i tried buying visa gcs at visa,2025-10-31T00:42:16.148Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:16.148000+00:00,false,0,fatairommel,
1433617024558305321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,but i can't smuggle coulple 100 bucks,2025-10-31T00:42:13.971Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:13.971000+00:00,false,0,trix67.67,
1433617014513205359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,cash is fucking useless now,2025-10-31T00:42:11.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:11.576000+00:00,false,0,fatairommel,
1433616990366339134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,i just have there cards on apply pay,2025-10-31T00:42:05.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:42:05.819000+00:00,false,0,trix67.67,
1433616963711533066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,my parents don't give me like cash,2025-10-31T00:41:59.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:41:59.464000+00:00,false,0,trix67.67,
1433616797185081424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,1417678543181189193,,🥀,2025-10-31T00:41:19.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,,,,,,,,,,,,,,,,1417678543181189193,1417678541704663041,1433616757452443689,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,1417678543181189193,,i didn't have an account so they deposited in there's,,,,,,,,,,,,,,,,,,,,,,,,0,1433616757452443689,false,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,,,,,,,,,,,,,,,1417678543181189193,1417678541704663041,1433616634588827688,0,false,2025-10-31T00:41:10.288000+00:00,false,19,,,,,,,,,2025-10-31T00:41:19.761000+00:00,false,19,bytemonster7,
1433616769372917770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,W,2025-10-31T00:41:13.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:41:13.130000+00:00,false,0,fatairommel,
1433616766268866653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,nvidia lifetime went up by 40.53% though,2025-10-31T00:41:12.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:41:12.390000+00:00,false,0,fatairommel,
1433616764511457361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,😭,2025-10-31T00:41:11.971Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:41:11.971000+00:00,false,0,trix67.67,
1433616757452443689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,i didn't have an account so they deposited in there's,2025-10-31T00:41:10.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,,,,,,,,,,,,,,,,1417678543181189193,1417678541704663041,1433616634588827688,0,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,1417678543181189193,,no summer internships?,,,,,,,,,,,,,,,,,,,,,,,,0,1433616634588827688,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2025-10-31T00:40:40.995000+00:00,false,0,,,,,,,,,2025-10-31T00:41:10.288000+00:00,false,19,trix67.67,
1433616727387934862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,🥀,2025-10-31T00:41:03.120Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:41:03.120000+00:00,false,0,fatairommel,
1433616711869009941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5230f6c2867ed151a35fef90389c0,,,,,,,,,,,,,,,,,0,,,,,0,FataIrommel,679416081755930655,,,,,,0,fatairommel,,1417678543181189193,,my rklb stock went down by 9% since i bought it,2025-10-31T00:40:59.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:40:59.420000+00:00,false,0,fatairommel,
1433616676615618660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd41b7747595f2c40c1932eb73fbe91,,,,,,,,,,,,,,,,,0,,,,,64,Trix,601077488310812705,,,,,,64,trix67.67,,1417678543181189193,,they take the money,2025-10-31T00:40:51.015Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:40:51.015000+00:00,false,0,trix67.67,
1433616634588827688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c15bf858587a5aec543e97c6be0de5,,,,,,,,,,,,,,,,,0,,,,,0,Byte,1344876349474607226,,,,,,0,bytemonster7,,1417678543181189193,,no summer internships?,2025-10-31T00:40:40.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-31T00:40:40.995000+00:00,false,0,bytemonster7,
